mutated_class,mutated_method,method_description,indexes,mutator,test,seed_0,seed_42,seed_123,seed_216,seed_1202,seed_1999,seed_2002,seed_2024,seed_31415,seed_99999
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWrite_fileExistsButIsNotRegularFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_directory_cantDeleteWorkingDirectoryByRelativePath(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_file_whenOpenReferencesRemain(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testMove_toDifferentFileSystem(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_withReplaceExisting_cantReplaceNonEmptyDirectory(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateDirectories(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.UrlTest.contentType(com.google.common.jimfs.UrlTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.AttributeServiceTest.testSetAttribute(com.google.common.jimfs.AttributeServiceTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testLink_failsForNonRegularFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.FileTreeTest.testLookup_relative_symlinkLoop(com.google.common.jimfs.FileTreeTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.Directory,expandIfNeeded,()Z,[7],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateLink_absolute(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),survived,TIMED_OUT,survived,TIMED_OUT,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_parentIsNotDirectory(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateDirectory_absolute(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRead_forFileAfterWrite_isBytesWritten(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteFile_succeeds(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testCopyFile_toNonExistentRootPath_fails(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testMoveFile_toExistingRootPath_fails(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateDirectory_relative(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_withoutReplaceExisting_failsWhenTargetExists(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testMove_toDifferentFileSystem(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_file(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_withReplaceExisting_cantReplaceNonEmptyDirectory(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testNewFileSystem_hasRootAndWorkingDirectory(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_withCopyAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_directoryToPath_doesNotCopyDirectoryContents(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_withInitialAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWriteFile_withStandardOptions(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOpenChannel_withInitialAttributes_fileExists(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOutputStream_withTruncateExistingAndNotWrite_truncatesFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDirectoryAccessAndModifiedTimeUpdates(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed,killed,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testMove(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_fileToPath(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testUnsupportedFeatures(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testCopyFile_toExistingRootPath_fails(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testMove_withoutReplaceExisting_failsWhenTargetExists(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRead_forNewFile_isEmpty(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_toDifferentFileSystem_copyAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_withReplaceExisting(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_toDifferentFileSystem(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_nonDirectoryHigherInPath(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_absolute(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_pathPermutations(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOpenChannel_withInitialAttributes_createNewFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testMoveFile_toNonExistentRootPath_fails(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_relative(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_inputStreamToFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived,killed/survived,killed,killed/survived,killed/survived
com.google.common.jimfs.JimfsFileStore,supportsFeature,(Lcom/google/common/jimfs/Feature;)Z,[7],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testSize_forNewFile_isZero(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed/survived,killed,killed,killed/survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testIsSameFile_forPathFromDifferentFileSystemProvider(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed,survived,killed/survived,killed/survived,survived,survived,killed,killed,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testPaths_toRealPath(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed,survived,killed,killed,survived,killed,killed,killed/survived,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testWrite_fileExistsButIsNotRegularFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed,killed,survived,killed,survived,killed,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_symbolicLinkToPath(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed,killed,killed,killed,survived,killed/survived,killed/survived,killed/survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testClosedSecureDirectoryStream(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,survived,killed/survived,killed,survived,killed,survived,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_file_whenOpenReferencesRemain(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed,killed,killed,survived,killed,killed,survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testIsSameFile(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,survived,killed,survived,survived,survived,killed,killed/survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateDirectory_withInitialAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed,killed,survived,killed/survived,killed,survived,killed/survived,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsWindowsLikeFileSystemTest.testPaths_equalityIsCaseInsensitive(com.google.common.jimfs.JimfsWindowsLikeFileSystemTest),killed,killed,killed,killed,killed,killed,survived,killed/survived,killed/survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testOpenChannel_withInitialAttributes_fileExists(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed,survived,killed,killed,survived,killed,survived,survived,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_existing(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,survived,killed,survived,survived,killed,killed,survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateFile_withInitialAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed,killed/survived,survived,survived,killed,survived,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testDelete_directory_cantDeleteRoot(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed,survived,killed,killed/survived,killed,killed,survived,killed/survived,killed
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCopy_toDifferentFileSystem_copyAttributes(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,killed,survived,killed/survived,killed,survived,killed,killed,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testCreateSymbolicLink_relative(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,survived,killed,killed/survived,survived,killed/survived,killed,killed,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testRegularFileAccessAndModifiedTimeUpdates(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed/survived,killed,killed/survived,survived,killed,survived,survived,survived
com.google.common.jimfs.Jimfs,newFileSystem,(Ljava/net/URI;Lcom/google/common/jimfs/Configuration;)Ljava/nio/file/FileSystem;,[14],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,com.google.common.jimfs.JimfsUnixLikeFileSystemTest.testPaths_toAbsolutePath(com.google.common.jimfs.JimfsUnixLikeFileSystemTest),killed,survived,killed/survived,survived,survived,survived,killed,killed/survived,killed/survived,killed
