mutated_class,mutated_method,method_description,indexes,mutator,test,seed_0,seed_42,seed_123,seed_216,seed_1202,seed_1999,seed_2002,seed_2024,seed_31415,seed_99999
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_do_while(delight.nashornsandbox.TestLimitCPU),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestScriptInterruptionAndCatch.test_engine_working_after_crash(delight.nashornsandbox.TestScriptInterruptionAndCatch),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_only_while_allowed_bad_script(delight.nashornsandbox.TestLimitCPU),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration_bad_scrip_allowed(delight.nashornsandbox.TestLimitCPU),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_only_while_good_script(delight.nashornsandbox.TestLimitCPU),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[50],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestExceptions.test_with_thread(delight.nashornsandbox.TestExceptions),TIMED_OUT,survived,survived,TIMED_OUT,TIMED_OUT,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,isMemoryLimitExceeded,()Z,[10],org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,survived,survived,survived,survived,killed/survived,survived
delight.nashornsandbox.internal.JsEvaluator,isCPULimitExceeded,()Z,[6],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,delight.nashornsandbox.TestLimitCPU.test_only_while(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,survived,killed/survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,<init>,(JJ)V,[98],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue47.test_invalid(delight.nashornsandbox.TestIssue47),survived,survived,survived,survived,survived,survived,killed/survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,<init>,(JJ)V,[98],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration_bad_scrip_allowed(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,killed/survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,getCurrentMemory,()J,[7],org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,delight.nashornsandbox.TestIssue47.test_invalid(delight.nashornsandbox.TestIssue47),survived,survived,killed,survived,survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,engineBindingUnchanged,()Z,[52],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration_bad_scrip_allowed(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,killed/survived,survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,reset,()V,[30],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptContextWithVariables.testWithCPUAndMemory(delight.nashornsandbox.TestEvalWithScriptContextWithVariables),survived,survived,survived,survived,killed/survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,reset,()V,[30],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_do_while(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,killed/survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,<init>,(JJ)V,[124],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,survived,killed/survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,reset,()V,[12],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue47.test_invalid(delight.nashornsandbox.TestIssue47),survived,survived,survived,survived,killed/survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,reset,()V,[12],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,killed/survived,survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,produceSecureBindings,(Ljavax/script/ScriptContext;)V,[36],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,killed/survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,registerThreadToMonitor,(Ljava/lang/Thread;)Z,[24],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,survived,survived,survived,killed/survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[45],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIfElse.testIfElse(delight.nashornsandbox.TestIfElse),killed,killed,killed,killed,killed/survived,killed,killed,killed,killed,killed
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[45],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue36.test(delight.nashornsandbox.TestIssue36),killed,killed,killed/survived,killed,killed,killed,killed,killed,killed,killed
delight.nashornsandbox.internal.ThreadMonitor,isMemoryLimitExceeded,()Z,[18],org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,delight.nashornsandbox.TestMemoryLimit.test(delight.nashornsandbox.TestMemoryLimit),killed/survived,survived,survived,survived,survived,survived,killed/survived,survived,survived,survived
delight.nashornsandbox.internal.ThreadMonitor,<init>,(JJ)V,[128],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,killed/survived,survived,survived,survived,survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,sanitizeBindings,(Ljavax/script/Bindings;)V,[23],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),survived,survived,survived,survived,survived,survived,survived,killed/survived,survived,survived
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestAccessFunction.test_access_variable(delight.nashornsandbox.TestAccessFunction),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue151RegEx.test_example_1(delight.nashornsandbox.TestIssue151RegEx),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_only_while_good_script(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue102.test(delight.nashornsandbox.TestIssue102),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestInaccessible.test_file(delight.nashornsandbox.TestInaccessible),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestBindingsInsert.testInsertOptions(delight.nashornsandbox.TestBindingsInsert),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestExceptions.test_with_catch(delight.nashornsandbox.TestExceptions),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptBindings.test(delight.nashornsandbox.TestEvalWithScriptBindings),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestAllowAccess.test_file(delight.nashornsandbox.TestAllowAccess),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestMemoryLimit.test_noexpectedbraces(delight.nashornsandbox.TestMemoryLimit),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_evil_script(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings.testWithExistingBindings(delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration_bad_scrip_allowed(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestKeepVariables.test(delight.nashornsandbox.TestKeepVariables),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings.testWithNewSimpleBindings(delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_do_while(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestAllowAndDisallowClasses.test_file(delight.nashornsandbox.TestAllowAndDisallowClasses),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_only_while_allowed_bad_script(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestGlobalVariable.test_java_variable(delight.nashornsandbox.TestGlobalVariable),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestExceptions.test(delight.nashornsandbox.TestExceptions),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.testIsMatchCpuAbuseDirect(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptContext.testWithCPUAndMemory(delight.nashornsandbox.TestEvalWithScriptContext),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestScriptInterruptionAndCatch.test_engine_working_after_crash(delight.nashornsandbox.TestScriptInterruptionAndCatch),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue151RegEx.test_example_2(delight.nashornsandbox.TestIssue151RegEx),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestInvocable.testInvokeFunction(delight.nashornsandbox.TestInvocable),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings.testWithNewBindingsScriptContext(delight.nashornsandbox.TestEvalWithScriptContextWithNewBindings),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.internal.JsSanitizerTest.test_issue_66_case2(delight.nashornsandbox.internal.JsSanitizerTest),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestAllowAndDisallowClasses.test_file_compiled(delight.nashornsandbox.TestAllowAndDisallowClasses),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_while_plus_iteration(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue40_ScriptEngineParameters.test(delight.nashornsandbox.TestIssue40_ScriptEngineParameters),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestExit.testQuitWithBindings(delight.nashornsandbox.TestExit),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestClassForName.test_access_granted(delight.nashornsandbox.TestClassForName),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestExit.testQuit(delight.nashornsandbox.TestExit),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestExceptions.test_with_line_number(delight.nashornsandbox.TestExceptions),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestIssue92.test_while_and_switch(delight.nashornsandbox.TestIssue92),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
delight.nashornsandbox.internal.NashornSandboxImpl,executeSandboxedOperation,(Ldelight/nashornsandbox/internal/ScriptEngineOperation;)Ljava/lang/Object;,[4],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,delight.nashornsandbox.TestLimitCPU.test_only_while(delight.nashornsandbox.TestLimitCPU),MEMORY_ERROR,MEMORY_ERROR,survived,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR,TIMED_OUT,TIMED_OUT,MEMORY_ERROR
