clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,43,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,8,4,5,3,4,4,5,5,4,7,4,2
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,49,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,376,216,242,158,242,231,218,276,268,307,218,129
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,52,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,365,170,237,135,242,225,188,300,220,312,198,128
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,52,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,276,197,172,117,222,180,165,217,202,282,182,117
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,62,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,148,91,102,68,87,101,94,127,91,144,82,33
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,68,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,110,62,88,49,81,74,64,83,76,108,59,37
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,68,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,105,60,90,46,88,84,65,90,65,103,59,34
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,79,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,82,55,67,41,72,61,60,76,56,82,52,38
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,82,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,89,56,54,38,63,58,49,86,56,90,48,35
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,85,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,112,73,60,38,67,55,55,86,53,76,52,36
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,99,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,97,79,60,38,79,60,62,77,57,74,59,35
org.apache.commons.cli.HelpFormatter,findWrapPos,(Ljava/lang/String;II)I,99,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,90,57,55,37,63,68,54,71,54,66,52,36
org.apache.commons.cli.HelpFormatter,getArgName,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,59,40,51,26,44,37,42,88,35,62,38,24
org.apache.commons.cli.HelpFormatter,getDescPadding,()I,5,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,27,22,26,17,29,23,23,48,24,34,27,17
org.apache.commons.cli.HelpFormatter,getDescription,(Lorg/apache/commons/cli/Option;)Ljava/lang/String;,17,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,72,44,63,26,41,35,36,67,40,72,44,28
org.apache.commons.cli.HelpFormatter,getDescription,(Lorg/apache/commons/cli/Option;)Ljava/lang/String;,9,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,71,36,54,27,41,36,42,53,42,79,43,24
org.apache.commons.cli.HelpFormatter,getLeftPadding,()I,5,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,55,31,32,19,27,28,28,40,28,54,30,16
org.apache.commons.cli.HelpFormatter,getLongOptPrefix,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,208,115,154,76,110,130,112,180,114,232,120,71
org.apache.commons.cli.HelpFormatter,getLongOptSeparator,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,6,4,5,2,4,5,4,5,4,7,6,4
org.apache.commons.cli.HelpFormatter,getNewLine,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,138,123,215,66,118,122,134,184,94,244,133,90
org.apache.commons.cli.HelpFormatter,getOptPrefix,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,143,132,224,85,136,130,177,194,148,243,136,133
org.apache.commons.cli.HelpFormatter,getOptionComparator,()Ljava/util/Comparator;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,198,183,228,112,222,210,198,241,190,255,152,134
org.apache.commons.cli.HelpFormatter,getSyntaxPrefix,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,130,105,145,68,112,112,142,88,104,123,89,90
org.apache.commons.cli.HelpFormatter,lambda$determineMaxSinceLength$0,(ILorg/apache/commons/cli/Option;)Ljava/lang/Integer;,16,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,32,28,25,18,29,24,29,25,26,27,22,5
org.apache.commons.cli.HelpFormatter,lambda$determineMaxSinceLength$0,(ILorg/apache/commons/cli/Option;)Ljava/lang/Integer;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,23,13,12,8,15,10,14,11,13,13,10,6
org.apache.commons.cli.HelpFormatter,printHelp,(ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;)V,10,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,10,7,7,5,9,6,8,8,7,8,7,2
org.apache.commons.cli.HelpFormatter,printHelp,(ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;Z)V,23,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,43,23,23,15,24,22,22,25,18,28,18,14
org.apache.commons.cli.HelpFormatter,printHelp,(ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;Z)V,27,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,30,16,16,10,16,14,16,18,15,18,14,7
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;)V,13,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,98,41,41,25,38,35,40,44,43,44,33,19
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,17,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,224,113,117,61,98,91,110,98,104,115,84,56
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,25,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,45,29,37,17,30,36,28,34,41,31,22,15
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,34,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,142,74,72,40,62,76,70,79,74,86,51,34
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,39,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,217,78,96,51,75,77,79,80,97,93,67,48
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,42,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,106,50,67,34,43,54,53,56,64,59,48,34
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,49,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,86,57,55,32,43,48,49,47,61,56,40,31
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,59,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,149,79,108,53,70,72,69,74,122,86,62,48
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,142,88,95,55,92,76,86,112,126,105,70,49
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,63,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,144,90,76,54,127,85,82,144,134,124,73,56
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,66,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,116,52,49,35,61,56,54,83,86,62,48,36
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/io/PrintWriter;ILjava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;IILjava/lang/String;Z)V,73,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,95,42,48,31,52,52,52,80,59,69,51,34
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;)V,9,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,9,4,4,2,8,5,4,5,4,5,4,3
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/lang/String;Ljava/lang/String;Lorg/apache/commons/cli/Options;Ljava/lang/String;Z)V,11,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,8,4,4,2,4,4,4,5,4,4,3,4
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/lang/String;Lorg/apache/commons/cli/Options;)V,11,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,28,19,12,8,13,13,12,14,18,19,10,18
org.apache.commons.cli.HelpFormatter,printHelp,(Ljava/lang/String;Lorg/apache/commons/cli/Options;Z)V,11,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,16,8,9,6,9,9,12,15,14,13,10,12
org.apache.commons.cli.HelpFormatter,printOptions,(Ljava/io/PrintWriter;ILorg/apache/commons/cli/Options;II)V,13,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,197,85,101,56,128,97,113,123,121,151,102,91
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;)V,18,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,117,49,76,36,72,50,69,60,74,73,52,47
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;)V,28,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,139,53,64,39,61,60,77,68,89,78,58,44
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;)V,7,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,170,58,86,39,97,110,93,76,92,81,54,36
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,120,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,158,86,110,42,87,74,82,103,134,112,61,45
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,123,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,101,54,88,40,71,79,82,58,81,79,55,48
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,31,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,101,66,91,38,86,78,56,66,86,71,53,40
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,37,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,111,59,92,38,85,86,59,80,72,74,51,39
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,48,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,142,66,95,42,78,86,68,108,65,106,61,40
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,64,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,90,41,54,32,55,66,44,85,56,58,43,32
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,70,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12,10,7,5,8,13,6,12,12,8,9,5
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,82,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,21,8,10,5,10,15,9,8,14,10,8,5
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,92,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,82,63,53,26,55,64,45,49,61,48,47,26
org.apache.commons.cli.HelpFormatter,printUsage,(Ljava/io/PrintWriter;ILjava/lang/String;Lorg/apache/commons/cli/Options;)V,98,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,97,53,89,29,78,86,50,49,68,53,44,30
org.apache.commons.cli.HelpFormatter,printWrapped,(Ljava/io/PrintWriter;IILjava/lang/String;)V,14,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,259,144,209,72,134,202,176,153,193,172,104,78
org.apache.commons.cli.HelpFormatter,printWrapped,(Ljava/io/PrintWriter;ILjava/lang/String;)V,8,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,93,51,70,27,42,57,58,72,72,75,37,28
org.apache.commons.cli.HelpFormatter,renderOptions,(Ljava/lang/StringBuffer;ILorg/apache/commons/cli/Options;II)Ljava/lang/StringBuffer;,12,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,108,67,75,39,59,84,64,111,71,82,63,38
org.apache.commons.cli.HelpFormatter,renderWrappedText,(Ljava/lang/StringBuffer;IILjava/lang/String;)Ljava/lang/StringBuffer;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,40,19,35,14,21,52,23,32,39,28,23,15
org.apache.commons.cli.HelpFormatter,renderWrappedTextBlock,(Ljava/lang/Appendable;IILjava/lang/String;)Ljava/lang/Appendable;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,161,110,128,67,108,168,110,145,129,174,119,76
org.apache.commons.cli.HelpFormatter,renderWrappedTextBlock,(Ljava/lang/Appendable;IILjava/lang/String;)Ljava/lang/Appendable;,27,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,169,92,168,69,112,208,127,186,132,154,96,88
org.apache.commons.cli.HelpFormatter,renderWrappedTextBlock,(Ljava/lang/Appendable;IILjava/lang/String;)Ljava/lang/Appendable;,64,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,166,108,163,69,107,147,150,155,100,141,102,86
org.apache.commons.cli.HelpFormatter,rtrim,(Ljava/lang/String;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,316,198,283,121,202,286,232,320,197,239,182,175
org.apache.commons.cli.HelpFormatter,rtrim,(Ljava/lang/String;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,215,170,217,119,165,250,235,227,181,225,166,129
org.apache.commons.cli.HelpFormatter,rtrim,(Ljava/lang/String;)Ljava/lang/String;,24,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,264,158,228,117,171,188,206,194,216,289,164,115
org.apache.commons.cli.HelpFormatter,rtrim,(Ljava/lang/String;)Ljava/lang/String;,27,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,240,176,216,115,175,164,162,232,168,280,170,122
org.apache.commons.cli.HelpFormatter,rtrim,(Ljava/lang/String;)Ljava/lang/String;,39,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,222,193,256,111,161,180,175,208,268,249,178,149
org.apache.commons.cli.CommandLine,addArg,(Ljava/lang/String;)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,519,412,388,278,426,383,407,476,428,464,362,357
org.apache.commons.cli.CommandLine,addOption,(Lorg/apache/commons/cli/Option;)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1618,1061,1214,793,1145,1420,1260,1302,1216,1474,1085,1066
org.apache.commons.cli.CommandLine,builder,()Lorg/apache/commons/cli/CommandLine$Builder;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,1769,1243,1301,801,1171,1325,1431,1303,1351,1545,1240,1044
org.apache.commons.cli.CommandLine,get,(Ljava/util/function/Supplier;)Ljava/lang/Object;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,144,116,120,76,120,118,116,142,121,147,124,97
org.apache.commons.cli.CommandLine,get,(Ljava/util/function/Supplier;)Ljava/lang/Object;,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,142,106,138,79,119,134,121,141,112,183,116,95
org.apache.commons.cli.CommandLine,getArgList,()Ljava/util/List;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,193,146,195,106,176,166,195,192,146,233,162,134
org.apache.commons.cli.CommandLine,getArgs,()[Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,107,87,112,68,107,115,118,114,98,155,113,79
org.apache.commons.cli.CommandLine,getOptionObject,(C)Ljava/lang/Object;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,3,2,4,2,4,5,6,4,3,4,4,2
org.apache.commons.cli.CommandLine,getOptionObject,(Ljava/lang/String;)Ljava/lang/Object;,28,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,11,9,8,5,13,13,10,10,8,13,10,7
org.apache.commons.cli.CommandLine,getOptionObject,(Ljava/lang/String;)Ljava/lang/Object;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,14,11,12,7,14,14,19,14,12,13,12,11
org.apache.commons.cli.CommandLine,getOptionProperties,(Ljava/lang/String;)Ljava/util/Properties;,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,10,10,12,7,11,14,14,12,11,14,9,9
org.apache.commons.cli.CommandLine,getOptionProperties,(Ljava/lang/String;)Ljava/util/Properties;,33,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,1,1,1,2,2,2,2,2,2,2,1
org.apache.commons.cli.CommandLine,getOptionProperties,(Ljava/lang/String;)Ljava/util/Properties;,41,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,10,10,10,6,10,13,12,12,10,13,11,8
org.apache.commons.cli.CommandLine,getOptionProperties,(Ljava/lang/String;)Ljava/util/Properties;,50,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,15,10,13,6,16,14,11,12,11,18,10,10
org.apache.commons.cli.CommandLine,getOptionProperties,(Lorg/apache/commons/cli/Option;)Ljava/util/Properties;,27,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,4,2,3,2,3,3,5,3,2,4,4,3
org.apache.commons.cli.CommandLine,getOptionProperties,(Lorg/apache/commons/cli/Option;)Ljava/util/Properties;,34,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,4,3,4,2,3,5,7,3,7,4,3,2
org.apache.commons.cli.CommandLine,getOptionProperties,(Lorg/apache/commons/cli/Option;)Ljava/util/Properties;,43,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2,3,4,2,3,4,5,3,4,3,3,2
org.apache.commons.cli.CommandLine,getOptionValue,(C)Ljava/lang/String;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,125,105,108,65,115,128,117,106,90,127,98,83
org.apache.commons.cli.CommandLine,getOptionValue,(CLjava/lang/String;)Ljava/lang/String;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,156,86,95,55,102,114,107,90,80,113,95,73
org.apache.commons.cli.CommandLine,getOptionValue,(CLjava/util/function/Supplier;)Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,187,114,124,70,116,116,106,91,106,126,95,78
org.apache.commons.cli.CommandLine,getOptionValue,(Ljava/lang/String;)Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,703,517,555,312,569,471,509,464,526,552,418,397
org.apache.commons.cli.CommandLine,getOptionValue,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,135,81,98,62,149,98,102,88,92,131,84,72
org.apache.commons.cli.CommandLine,getOptionValue,(Ljava/lang/String;Ljava/util/function/Supplier;)Ljava/lang/String;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,164,89,126,66,110,133,98,120,114,133,80,77
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/Option;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,744,489,656,376,580,716,626,712,599,745,569,486
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/Option;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,818,522,737,331,521,655,723,588,552,684,615,445
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/Option;Ljava/lang/String;)Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,112,83,104,54,85,76,126,99,73,110,82,77
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/Option;Ljava/util/function/Supplier;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,124,89,139,63,91,96,130,112,89,122,86,80
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/Option;Ljava/util/function/Supplier;)Ljava/lang/String;,21,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,156,90,111,58,92,98,141,95,82,123,95,73
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/OptionGroup;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,124,94,126,60,78,95,111,100,76,139,87,81
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/OptionGroup;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,131,91,113,61,81,98,138,98,101,130,104,80
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/OptionGroup;Ljava/lang/String;)Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,96,90,108,63,108,103,146,116,94,125,102,72
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/OptionGroup;Ljava/util/function/Supplier;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,104,79,133,59,103,91,113,108,87,122,84,85
org.apache.commons.cli.CommandLine,getOptionValue,(Lorg/apache/commons/cli/OptionGroup;Ljava/util/function/Supplier;)Ljava/lang/String;,21,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,135,88,129,55,92,82,105,96,100,142,88,73
org.apache.commons.cli.CommandLine,getOptionValues,(C)[Ljava/lang/String;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,119,62,76,41,60,69,88,82,66,107,64,56
org.apache.commons.cli.CommandLine,getOptionValues,(Ljava/lang/String;)[Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,309,237,291,166,289,294,321,356,261,312,336,215
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,36,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,734,634,718,396,630,679,757,831,659,802,735,614
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,41,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,708,542,642,340,504,534,582,614,677,763,520,495
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,46,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,85,76,78,44,68,66,74,69,66,90,74,60
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,666,512,518,308,496,584,656,428,526,632,445,430
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,64,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,660,466,534,332,484,508,606,574,505,678,432,392
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/Option;)[Ljava/lang/String;,75,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,694,417,624,312,471,519,527,571,631,724,466,369
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/OptionGroup;)[Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,124,86,86,60,84,131,104,132,112,128,97,76
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/OptionGroup;)[Ljava/lang/String;,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,125,96,110,62,89,116,95,148,123,134,94,82
org.apache.commons.cli.CommandLine,getOptionValues,(Lorg/apache/commons/cli/OptionGroup;)[Ljava/lang/String;,7,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,135,89,94,60,81,90,90,109,116,128,101,76
org.apache.commons.cli.CommandLine,getOptions,()[Lorg/apache/commons/cli/Option;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,9,8,10,5,9,10,9,8,11,10,8,6
org.apache.commons.cli.CommandLine,getParsedOptionValue,(C)Ljava/lang/Object;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,59,36,36,24,34,54,38,37,38,52,30,28
