clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,311,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,56,44,100,78,107,92,94,52,79,66,51,41
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,51,40,110,106,84,97,96,41,78,81,50,38
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,54,44,136,123,81,104,113,45,109,93,70,42
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,50,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,47,36,82,94,74,89,93,40,106,63,55,36
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,68,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,46,34,77,88,77,76,69,44,64,58,48,34
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,68,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,46,35,83,64,68,88,58,38,62,65,48,35
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,71,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,54,32,83,68,64,85,56,34,62,43,43,33
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,71,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,56,33,93,70,51,82,77,36,71,54,38,33
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,81,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,45,33,90,75,51,74,78,36,70,60,38,33
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,86,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,50,34,81,66,66,72,74,36,64,60,40,34
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,4,2,5,6,6,6,3,2,6,4,3,2
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,93,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,45,31,87,48,57,74,64,31,81,59,35,31
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,96,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,47,29,69,57,48,67,58,29,76,51,41,28
org.apache.commons.codec.language.ColognePhonetic,colognePhonetic,(Ljava/lang/String;)Ljava/lang/String;,99,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,11,5,10,10,11,15,11,5,16,10,7,5
org.apache.commons.codec.language.ColognePhonetic,encode,(Ljava/lang/Object;)Ljava/lang/Object;,40,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,4,2,6,5,4,3,3,2,4,6,4,2
org.apache.commons.codec.language.ColognePhonetic,encode,(Ljava/lang/Object;)Ljava/lang/Object;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,9,7,19,12,10,10,9,6,12,9,6,6
org.apache.commons.codec.language.ColognePhonetic,encode,(Ljava/lang/String;)Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,90,36,102,63,70,112,98,38,98,57,42,38
org.apache.commons.codec.language.ColognePhonetic,isEncodeEqual,(Ljava/lang/String;Ljava/lang/String;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,4,3,5,4,6,7,8,2,8,3,3,2
org.apache.commons.codec.language.ColognePhonetic,isEncodeEqual,(Ljava/lang/String;Ljava/lang/String;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,4,2,7,3,4,4,4,3,6,3,3,3
org.apache.commons.codec.language.ColognePhonetic,preprocess,(Ljava/lang/String;)[C,17,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,74,35,85,66,84,86,93,35,88,54,47,34
org.apache.commons.codec.language.ColognePhonetic,preprocess,(Ljava/lang/String;)[C,17,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,58,35,90,53,100,91,82,34,75,61,51,34
org.apache.commons.codec.binary.Base32,<init>,(I[BZBLorg/apache/commons/codec/CodecPolicy;)V,7,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,305,206,452,333,317,394,356,216,329,297,258,204
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,102,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,156,101,222,198,145,199,142,113,166,130,138,105
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,129,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,262,150,341,274,212,270,242,165,277,208,213,146
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,132,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,178,118,292,207,157,213,168,121,196,163,159,125
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,161,104,225,157,131,187,147,97,177,149,135,108
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,40,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,152,84,252,149,108,190,130,82,140,117,107,90
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,146,80,184,134,110,160,116,78,147,116,95,83
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,44,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,54,27,54,48,34,60,44,27,52,38,31,28
org.apache.commons.codec.binary.Base32,<init>,(I[B[BBLorg/apache/commons/codec/CodecPolicy;)V,73,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,61,28,67,48,35,52,38,28,55,39,32,28
org.apache.commons.codec.binary.Base32,builder,()Lorg/apache/commons/codec/binary/Base32$Builder;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,9,5,10,6,6,6,6,5,7,5,6,4
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,101,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,79,49,111,65,60,86,54,43,79,63,54,43
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,104,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,64,42,106,70,61,80,72,40,71,59,56,43
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,110,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,86,44,108,67,63,79,71,45,80,62,55,44
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,119,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,53,23,48,37,33,60,41,24,46,34,31,24
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,124,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,42,22,46,34,27,50,42,23,40,28,28,22
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,126,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,52,23,61,52,34,66,46,24,45,34,31,24
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,138,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,41,25,85,50,39,71,42,28,54,42,33,26
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,13,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,192,110,242,163,144,177,165,118,178,173,121,128
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,143,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,113,62,175,98,108,89,104,64,91,87,94,26
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,145,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,94,50,141,72,88,76,93,52,70,70,82,24
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,157,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,104,43,127,63,90,74,105,47,78,72,70,23
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,162,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,77,40,124,57,64,95,83,44,71,58,59,25
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,164,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,83,41,106,72,72,75,92,40,78,52,54,23
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,176,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,96,40,98,80,117,88,86,50,73,58,51,22
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,181,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,101,40,84,72,74,76,87,39,72,60,49,24
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,183,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,103,38,102,59,76,72,81,36,64,48,48,23
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,195,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,110,35,77,52,78,71,64,34,77,47,47,23
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,200,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,100,37,103,66,101,79,63,38,64,67,62,23
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,214,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,204,77,167,117,156,146,119,78,124,104,104,52
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,217,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,161,81,162,128,170,170,121,82,144,123,108,55
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,217,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,188,81,206,131,167,133,151,81,151,120,113,50
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,234,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,4,3,5,3,4,3,4,2,4,4,3,1
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,241,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,161,122,201,162,169,129,162,111,170,166,146,86
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,250,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,48,30,74,51,45,44,48,30,55,45,38,20
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,255,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,62,30,87,55,66,62,57,30,63,59,40,22
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,257,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,50,29,68,44,47,61,55,28,42,52,39,20
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,25,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,235,131,264,184,240,227,217,140,212,255,176,121
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,268,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,6,5,9,8,6,8,7,5,8,8,6,4
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,277,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,6,2,4,3,3,2,3,3,2,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,282,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,7,4,5,8,4,3,6,6,4,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,284,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,5,2,5,9,4,8,3,3,5,3,5,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,297,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,143,82,204,146,144,151,139,92,136,116,114,83
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,304,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,67,23,70,49,43,54,58,24,49,42,29,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,314,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,75,26,86,38,36,55,47,24,51,49,26,18
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,319,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,67,23,83,47,39,62,41,24,49,41,37,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,321,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,76,22,81,47,45,65,37,24,50,42,22,18
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,333,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,57,22,101,48,36,61,48,24,43,38,24,18
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,338,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,43,21,113,53,40,84,40,22,46,46,25,18
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,351,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,171,101,228,161,168,180,154,103,186,167,115,94
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,358,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,90,34,96,74,68,99,75,36,77,100,38,27
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,35,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,210,103,271,184,175,206,178,103,212,182,104,95
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,35,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,166,67,204,206,145,180,126,70,204,117,73,58
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,368,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,70,32,101,93,74,83,68,34,70,58,36,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,373,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,60,30,66,76,51,63,58,33,74,52,34,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,375,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,50,33,90,91,47,54,61,35,63,58,36,26
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,387,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,85,34,113,73,46,72,80,36,85,54,39,27
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,392,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,92,32,102,89,48,90,80,38,98,62,40,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,394,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,74,32,98,62,58,68,79,32,76,48,35,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,406,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,68,32,91,72,54,63,83,34,90,51,40,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,40,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,76,51,132,100,80,85,81,65,119,74,60,47
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,411,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,72,30,74,66,50,70,52,34,63,47,35,27
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,422,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,3,2,4,5,3,3,4,2,5,3,2,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,429,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,3,2,6,8,4,5,3,3,5,3,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,439,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,7,6,2,4,4,2,5,4,2,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,444,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,5,2,8,4,4,4,4,3,4,4,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,446,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,7,5,5,5,4,3,7,3,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,458,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,3,2,8,7,6,3,4,2,6,4,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,463,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,15,4,6,4,6,2,6,4,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,465,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,4,2,11,5,4,7,6,2,6,6,4,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,477,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,5,2,5,3,6,3,4,2,6,4,4,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,482,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,5,2,5,4,5,3,6,2,4,6,3,2
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,48,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,100,54,137,84,102,104,110,62,106,108,66,47
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,495,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,124,90,166,137,126,159,135,113,147,124,97,80
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,502,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,44,22,57,43,38,42,39,23,44,36,33,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,512,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,41,20,82,40,35,55,43,24,42,30,22,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,517,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,50,21,70,49,35,67,42,26,52,37,28,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,519,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,48,21,70,44,34,56,38,23,67,30,26,28
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,531,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,60,21,74,61,49,58,38,24,76,33,25,20
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,536,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,50,22,76,64,50,71,44,29,65,40,25,20
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,538,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,75,22,77,47,55,84,54,23,54,40,33,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,550,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,64,22,61,40,40,80,65,22,57,30,25,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,555,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,53,22,53,45,39,50,48,24,64,43,26,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,557,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,42,22,53,43,42,42,49,22,55,39,26,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,569,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,64,22,92,46,33,55,56,22,58,49,26,20
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,574,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,32,20,56,52,32,58,56,23,54,38,25,19
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,68,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,310,178,340,271,384,291,279,190,376,280,205,118
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,68,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,141,82,202,119,169,151,148,98,184,132,103,44
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,73,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,255,124,264,206,211,235,228,148,276,226,166,108
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,73,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,132,66,178,90,136,143,132,78,145,97,85,44
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,84,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,110,64,167,100,137,139,114,79,137,94,90,47
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,84,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,103,60,109,89,129,127,100,69,130,82,74,44
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,91,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,119,60,142,70,121,110,95,61,122,85,72,44
org.apache.commons.codec.binary.Base32,decode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,93,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,137,59,134,77,113,117,100,66,128,105,73,44
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,105,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,84,46,103,49,85,68,75,61,84,56,54,38
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,118,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,88,47,113,69,74,77,79,51,101,79,51,39
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,131,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,79,50,116,59,99,83,87,52,94,67,58,38
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,13,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,184,123,279,192,232,197,207,144,232,185,166,129
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,144,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,135,94,186,137,184,163,117,92,119,129,102,36
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,157,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,100,67,132,91,116,133,87,68,91,106,70,38
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,170,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,91,60,149,89,130,126,87,62,93,86,65,36
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,187,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,97,52,116,86,128,115,87,53,95,83,58,30
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,194,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,98,51,122,80,101,116,84,56,105,94,66,32
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,197,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,81,49,122,80,90,93,74,51,82,76,69,30
org.apache.commons.codec.binary.Base32,encode,([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,208,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,77,48,127,74,78,95,80,50,66,68,63,29
