clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.apache.commons.csv.CSVFormat$Builder,setIgnoreEmptyLines,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,29,42,79,28,80,55,45,43,42,46,39,31
org.apache.commons.csv.CSVFormat$Builder,setIgnoreHeaderCase,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,376,506,777,369,753,618,540,599,454,540,491,394
org.apache.commons.csv.CSVFormat$Builder,setIgnoreSurroundingSpaces,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,32,47,61,32,54,59,47,53,40,41,39,34
org.apache.commons.csv.CSVFormat$Builder,setLenientEof,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2,3,5,2,4,4,3,3,2,2,2,2
org.apache.commons.csv.CSVFormat$Builder,setNullString,(Ljava/lang/String;)Lorg/apache/commons/csv/CSVFormat$Builder;,25,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,159,245,317,160,319,273,248,279,215,231,204,175
org.apache.commons.csv.CSVFormat$Builder,setQuote,(C)Lorg/apache/commons/csv/CSVFormat$Builder;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,88,164,144,88,167,142,130,174,112,121,111,97
org.apache.commons.csv.CSVFormat$Builder,setQuote,(Ljava/lang/Character;)Lorg/apache/commons/csv/CSVFormat$Builder;,22,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,119,192,196,119,182,191,170,206,150,154,158,129
org.apache.commons.csv.CSVFormat$Builder,setQuote,(Ljava/lang/Character;)Lorg/apache/commons/csv/CSVFormat$Builder;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,119,187,232,120,189,205,161,215,152,152,144,124
org.apache.commons.csv.CSVFormat$Builder,setQuoteMode,(Lorg/apache/commons/csv/QuoteMode;)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,53,80,99,53,79,107,77,103,69,72,68,58
org.apache.commons.csv.CSVFormat$Builder,setRecordSeparator,(C)Lorg/apache/commons/csv/CSVFormat$Builder;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,20,30,48,20,33,48,35,37,24,29,27,22
org.apache.commons.csv.CSVFormat$Builder,setRecordSeparator,(Ljava/lang/String;)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,29,48,80,29,46,72,52,57,36,42,42,33
org.apache.commons.csv.CSVFormat$Builder,setSkipHeaderRecord,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,164,223,248,168,227,235,224,232,195,198,204,172
org.apache.commons.csv.CSVFormat$Builder,setTrailingData,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2,2,4,2,2,3,3,3,2,3,3,2
org.apache.commons.csv.CSVFormat$Builder,setTrailingDelimiter,(Z)Lorg/apache/commons/csv/CSVFormat$Builder;,9,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,4,7,8,4,7,8,8,8,6,6,6,5
org.apache.commons.csv.Token,reset,()V,6,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,834,1112,1372,789,1664,1237,1162,1455,965,1020,965,832
org.apache.commons.csv.Token,toString,()Ljava/lang/String;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1,1,1,1,2,1,1,1,1,1,1,1
org.apache.commons.csv.Lexer,<init>,(Lorg/apache/commons/csv/CSVFormat;Lorg/apache/commons/csv/ExtendedBufferedReader;)V,71,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,3247,4215,4278,3196,4227,4711,4207,4555,3548,3840,3926,3735
org.apache.commons.csv.Lexer,<init>,(Lorg/apache/commons/csv/CSVFormat;Lorg/apache/commons/csv/ExtendedBufferedReader;)V,81,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2873,3903,3985,2841,4012,4006,3512,4102,3399,3410,3390,3220
org.apache.commons.csv.Lexer,<init>,(Lorg/apache/commons/csv/CSVFormat;Lorg/apache/commons/csv/ExtendedBufferedReader;)V,83,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2071,3098,2797,2050,2904,2748,2793,2979,2572,2472,2507,2181
org.apache.commons.csv.Lexer,appendNextEscapedCharacterToToken,(Lorg/apache/commons/csv/Token;)V,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,30,51,57,32,48,46,47,52,45,39,44,35
org.apache.commons.csv.Lexer,appendNextEscapedCharacterToToken,(Lorg/apache/commons/csv/Token;)V,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,38,60,63,38,55,56,46,72,48,48,50,41
org.apache.commons.csv.Lexer,close,()V,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,2695,3499,3643,2708,3630,3401,3235,3737,3053,3168,3216,2903
org.apache.commons.csv.Lexer,getCharacterPosition,()J,6,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,2788,3572,3722,2738,3882,3524,3302,4249,3115,3264,3194,2933
org.apache.commons.csv.Lexer,getCurrentLineNumber,()J,6,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,1496,1998,1939,1509,2074,1900,1801,2115,1678,1854,1841,1588
org.apache.commons.csv.Lexer,getFirstEol,()Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,4,11,9,4,9,9,7,9,6,10,7,6
org.apache.commons.csv.Lexer,isClosed,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,2491,3331,3279,2455,3504,3159,2837,3460,2709,3020,2847,2658
org.apache.commons.csv.Lexer,isClosed,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,209,251,324,207,457,301,280,302,233,302,264,215
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,108,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,49,66,67,48,71,90,72,81,57,61,68,15
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,108,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,35,46,47,34,55,75,47,55,40,42,53,13
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,3180,4011,4442,3120,4690,4392,3906,4404,3603,4009,3917,2840
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,34,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,552,810,892,526,968,833,766,990,737,700,776,428
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,54,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,16,23,31,15,28,23,24,50,22,34,26,16
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,54,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,15,26,24,15,29,21,24,33,19,24,23,16
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,65,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,16,25,34,15,38,22,30,34,18,24,24,14
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,67,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,23,26,16,46,27,37,39,21,25,27,13
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,71,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,5,7,7,5,14,8,10,12,6,8,8,5
org.apache.commons.csv.Lexer,isDelimiter,(I)Z,95,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,22,26,17,47,26,31,34,22,24,25,15
org.apache.commons.csv.Lexer,isEndOfFile,(I)Z,13,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,626,931,952,583,1334,945,933,1045,719,908,994,466
org.apache.commons.csv.Lexer,isEscape,(I)Z,14,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,996,1515,1625,1010,1804,1716,1570,1649,1275,1352,1410,661
org.apache.commons.csv.Lexer,isEscape,(I)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,798,1154,1343,755,1431,1242,1130,1339,965,1111,1045,667
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,19,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,38,57,64,39,66,74,59,72,47,58,56,41
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,23,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,33,42,59,31,58,52,46,56,40,44,54,33
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,35,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,16,21,29,17,27,24,23,31,22,22,22,18
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,35,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,23,33,16,36,28,27,38,22,24,28,22
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,42,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2,2,3,2,5,3,2,2,3,2,4,2
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,48,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,2,2,2,5,2,2,3,2,2,2,1
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,53,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2,2,3,2,3,3,2,4,2,2,3,1
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,55,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,2,2,4,1,4,3,2,3,3,2,3,2
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,59,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,2,3,2,2,4,2,2,2,3,4,2
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,64,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,2,2,3,1,7,2,2,3,2,2,3,1
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,87,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,26,32,16,31,31,23,33,23,25,38,21
org.apache.commons.csv.Lexer,isEscapeDelimiter,()Z,95,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,873,1159,1265,869,1236,1231,1087,1298,1000,1059,1181,908
org.apache.commons.csv.Lexer,isMetaChar,(I)Z,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,18,25,27,18,34,28,27,35,24,21,25,16
org.apache.commons.csv.Lexer,isMetaChar,(I)Z,14,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,13,17,20,12,21,21,20,22,18,15,16,12
org.apache.commons.csv.Lexer,isMetaChar,(I)Z,24,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,806,955,1187,804,1102,1008,946,1085,910,901,947,902
org.apache.commons.csv.Lexer,isMetaChar,(I)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,26,38,51,26,61,48,38,49,31,39,37,29
org.apache.commons.csv.Lexer,isStartOfLine,(I)Z,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2502,3205,3815,2488,3753,3276,3058,3916,2945,3120,2826,2306
org.apache.commons.csv.Lexer,isStartOfLine,(I)Z,21,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,2186,2654,3404,2208,3288,2864,2650,3570,2480,2656,2535,2189
org.apache.commons.csv.Lexer,isStartOfLine,(I)Z,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2115,2574,3371,2082,2990,3093,2483,3238,2307,2667,2505,2148
org.apache.commons.csv.Lexer,isStartOfLine,(I)Z,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2096,2656,2958,2068,3142,2603,2452,3152,2262,2522,2438,2335
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,108,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,42,56,83,38,74,51,50,92,55,57,44,39
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,117,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,1,2,4,1,3,2,2,2,2,2,2,1
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,139,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,42,56,73,38,73,53,50,89,50,48,49,41
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,146,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,531,718,1089,477,1012,731,655,1073,687,648,594,411
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,151,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2064,2636,3095,2021,2997,2875,2477,2797,2275,2619,2286,2089
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,158,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,14,20,24,14,22,21,16,23,20,18,20,16
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,162,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12,20,21,12,26,22,16,21,16,16,18,15
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,164,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,12,18,22,14,26,23,14,20,15,15,18,14
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,195,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,822,1078,1406,814,1355,1450,1086,1427,924,988,1034,516
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,222,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,782,1184,1380,764,1332,1306,1132,1296,945,1128,867,442
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2292,3094,3289,2330,3672,3594,3016,3393,2653,2983,2481,2127
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,247,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2795,3687,3715,2811,4199,4100,3530,3966,3202,3610,3010,2937
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,480,745,653,435,944,808,612,787,551,710,577,370
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,32,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,44,58,56,39,85,66,55,62,46,56,59,37
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,54,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,20,30,28,18,41,33,25,29,21,34,23,14
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,63,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,6,7,8,5,11,14,7,8,6,10,7,4
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,70,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,552,713,795,500,1105,861,677,784,586,836,616,404
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,73,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,681,852,1112,660,1544,1016,851,1033,800,1120,780,593
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,77,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,476,694,780,470,1043,768,655,964,566,745,561,394
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,87,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2491,3071,3224,2429,3643,3440,3188,3425,2732,3205,2594,2532
org.apache.commons.csv.Lexer,nextToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,94,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2666,3562,3739,2734,3886,4073,3330,3728,3008,3259,2870,2974
org.apache.commons.csv.Lexer,nullToDisabled,(Ljava/lang/Character;)I,13,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,994,1328,1538,1003,1564,1834,1451,1504,1155,1286,1209,601
org.apache.commons.csv.Lexer,nullToDisabled,(Ljava/lang/Character;)I,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,635,850,1010,598,970,1190,938,1037,714,852,751,434
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,105,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,1571,1870,2157,1516,2144,2180,1884,2066,1762,1836,1700,1548
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,111,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,33,49,54,32,54,58,41,53,36,47,36,26
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,127,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,32,54,74,31,58,53,41,52,37,47,43,24
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,157,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,110,156,216,97,200,212,156,168,118,152,160,82
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,162,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,12,19,21,11,26,22,18,16,16,16,19,10
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,170,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,96,141,166,88,167,186,132,131,109,120,136,76
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,175,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,6,9,8,5,9,12,9,8,6,7,7,4
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,189,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,4,4,7,3,6,9,5,6,4,4,5,2
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,156,233,316,134,241,242,241,246,160,207,193,109
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,31,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,142,206,246,134,222,211,188,219,164,230,149,98
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,59,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,161,215,243,136,246,253,207,242,162,225,207,110
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,68,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,1590,2089,2017,1518,2074,2060,2030,2094,1787,1974,1732,1644
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,75,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,800,1051,1084,778,1163,1134,1031,1073,906,1074,916,846
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,89,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,12,20,16,11,19,17,16,20,14,15,17,10
org.apache.commons.csv.Lexer,parseEncapsulatedToken,(Lorg/apache/commons/csv/Token;)Lorg/apache/commons/csv/Token;,96,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,74,128,107,77,121,107,104,129,97,111,112,64
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,22,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,468,845,810,493,802,860,706,773,652,751,738,386
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,42,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,462,668,746,475,766,796,656,711,578,719,682,402
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,57,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,613,813,947,616,1022,1105,892,1076,731,928,810,584
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,62,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,26,33,36,25,36,63,43,42,34,34,36,24
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,7,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,445,626,689,429,691,799,602,746,514,633,574,368
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,86,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2043,2685,2514,2013,2491,2838,2498,2658,2152,2514,2319,2095
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,92,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,399,535,485,398,488,520,486,526,416,490,464,425
org.apache.commons.csv.Lexer,parseSimpleToken,(Lorg/apache/commons/csv/Token;I)Lorg/apache/commons/csv/Token;,97,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,2746,3539,3502,2673,3392,3759,3322,3413,2983,3242,2894,3044
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,814,1015,1076,799,1062,1082,936,1055,887,1018,873,842
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,21,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1444,1761,1964,1451,1966,1907,1743,1971,1566,1760,1605,1568
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,32,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2719,3500,3697,2632,3634,3622,3220,3728,2968,3092,3023,2924
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,37,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2630,3462,3565,2643,3560,3514,3183,3422,2903,3177,2967,2820
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,49,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2666,3399,3957,2629,3611,3612,3156,3472,2842,3077,3029,2826
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,623,864,925,612,1043,882,787,854,652,769,720,604
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,60,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,413,654,625,408,649,662,587,651,462,531,519,399
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,63,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,420,640,762,408,730,692,545,752,439,534,516,386
org.apache.commons.csv.Lexer,readEndOfLine,(I)Z,73,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,410,568,684,403,674,558,530,685,470,555,477,390
org.apache.commons.csv.Lexer,readEscape,()I,15,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,7,10,13,6,10,8,9,14,7,10,8,7
org.apache.commons.csv.Lexer,readEscape,()I,20,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,4,7,7,5,7,6,6,8,5,7,6,5
org.apache.commons.csv.Lexer,readEscape,()I,25,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,1,2,3,2,2,3,2,2,2,2,2,1
org.apache.commons.csv.Lexer,readEscape,()I,30,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,1,3,2,2,3,2,4,4,2,4,2,1
org.apache.commons.csv.Lexer,readEscape,()I,35,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,1,1,1,1,1,1,1,1,1,1,1,1
org.apache.commons.csv.Lexer,readEscape,()I,40,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,7,12,14,7,12,11,9,12,8,13,9,6
org.apache.commons.csv.Lexer,readEscape,()I,57,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,21,30,36,20,32,30,29,36,23,34,23,19
org.apache.commons.csv.Lexer,readEscape,()I,61,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,16,26,27,16,26,28,21,28,19,24,20,15
org.apache.commons.csv.Lexer,readEscape,()I,66,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,8,13,13,8,12,15,11,17,10,10,10,8
org.apache.commons.csv.Lexer,trimTrailingSpaces,(Ljava/lang/StringBuilder;)V,10,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,373,513,523,384,529,544,487,550,431,486,434,398
