clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
org.assertj.assertions.generator.description.ClassDescription,setSuperType,(Ljava/lang/Class;)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2159,1538,1960,1520,1883,2284,1513,2410,2119,1701,2091,1860
org.assertj.assertions.generator.util.StringUtil,camelCaseToWords,(Ljava/lang/String;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,886,585,790,571,679,848,597,762,781,645,886,683
org.assertj.assertions.generator.util.ClassUtil,booleanPropertyOf,(Ljava/lang/String;)Ljava/lang/String;,13,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1434,836,1459,799,1045,1207,820,1195,1182,864,1290,969
org.assertj.assertions.generator.util.ClassUtil,booleanPropertyOf,(Ljava/lang/String;)Ljava/lang/String;,24,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1169,677,1069,676,892,960,670,985,896,710,1117,783
org.assertj.assertions.generator.util.ClassUtil,booleanPropertyOf,(Ljava/lang/String;)Ljava/lang/String;,29,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1199,812,1302,775,958,1120,822,1147,1150,851,1260,901
org.assertj.assertions.generator.util.ClassUtil,booleanPropertyOf,(Ljava/lang/String;)Ljava/lang/String;,9,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,491,317,478,312,394,448,311,441,486,333,520,371
org.assertj.assertions.generator.util.ClassUtil,collectClasses,(Ljava/lang/ClassLoader;Z[Ljava/lang/String;)Ljava/util/Set;,34,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,66,42,62,40,52,73,43,67,64,45,64,52
org.assertj.assertions.generator.util.ClassUtil,collectClasses,(Ljava/lang/ClassLoader;Z[Ljava/lang/String;)Ljava/util/Set;,60,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,134,97,152,101,118,146,100,147,127,109,143,118
org.assertj.assertions.generator.util.ClassUtil,collectClasses,(Ljava/lang/ClassLoader;[Ljava/lang/String;)Ljava/util/Set;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,126,92,143,88,112,130,94,136,135,101,149,103
org.assertj.assertions.generator.util.ClassUtil,collectClasses,([Ljava/lang/String;)Ljava/util/Set;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,97,65,104,66,90,92,64,105,96,80,106,81
org.assertj.assertions.generator.util.ClassUtil,containsAny,([Ljava/lang/annotation/Annotation;Ljava/util/Set;)Z,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,333,209,323,200,248,287,205,289,296,230,313,255
org.assertj.assertions.generator.util.ClassUtil,containsAny,([Ljava/lang/annotation/Annotation;Ljava/util/Set;)Z,29,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,308,184,315,177,232,262,188,282,289,206,285,248
org.assertj.assertions.generator.util.ClassUtil,containsAny,([Ljava/lang/annotation/Annotation;Ljava/util/Set;)Z,39,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,2456,1616,2734,1619,2091,2253,1603,2328,2446,1784,2281,2087
org.assertj.assertions.generator.util.ClassUtil,declaredFieldsOf,(Lcom/google/common/reflect/TypeToken;)Ljava/util/List;,12,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2328,1580,2401,1585,2049,2366,1593,2314,2516,1746,2230,1991
org.assertj.assertions.generator.util.ClassUtil,declaredGetterMethodsOf,(Lcom/google/common/reflect/TypeToken;Ljava/util/Set;)Ljava/util/Set;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1921,1275,1916,1274,1437,1741,1271,1830,1795,1428,1762,1565
org.assertj.assertions.generator.util.ClassUtil,filterGetterMethods,([Ljava/lang/reflect/Method;Ljava/util/Set;Z)Ljava/util/Set;,31,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1721,1166,1768,1138,1331,1567,1131,1423,1706,1249,1398,1423
org.assertj.assertions.generator.util.ClassUtil,filterGetterMethods,([Ljava/lang/reflect/Method;Ljava/util/Set;Z)Ljava/util/Set;,36,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1588,1122,1672,1129,1339,1472,1127,1455,1630,1265,1423,1384
org.assertj.assertions.generator.util.ClassUtil,filterGetterMethods,([Ljava/lang/reflect/Method;Ljava/util/Set;Z)Ljava/util/Set;,43,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1337,938,1450,932,1149,1187,970,1323,1340,1040,1180,1144
org.assertj.assertions.generator.util.ClassUtil,filterGetterMethods,([Ljava/lang/reflect/Method;Ljava/util/Set;Z)Ljava/util/Set;,59,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1558,1108,1668,1092,1260,1470,1119,1519,1683,1160,1355,1327
org.assertj.assertions.generator.util.ClassUtil,filterNonStaticFields,(Ljava/util/List;)Ljava/util/List;,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1940,1384,2150,1378,1758,1840,1388,1830,2035,1517,1831,1657
org.assertj.assertions.generator.util.ClassUtil,filterNonStaticFields,(Ljava/util/List;)Ljava/util/List;,40,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1960,1392,2064,1394,1812,1947,1403,1945,2099,1516,1818,1613
org.assertj.assertions.generator.util.ClassUtil,getAllFieldsInHierarchy,(Lcom/google/common/reflect/TypeToken;)Ljava/util/List;,17,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2248,1632,2390,1610,2125,2196,1631,2458,2461,1691,2162,1990
org.assertj.assertions.generator.util.ClassUtil,getAllFieldsInHierarchy,(Lcom/google/common/reflect/TypeToken;)Ljava/util/List;,21,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2385,1693,2472,1700,2288,2437,1694,2396,2458,1799,2255,2080
org.assertj.assertions.generator.util.ClassUtil,getAllFieldsInHierarchy,(Lcom/google/common/reflect/TypeToken;)Ljava/util/List;,34,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2042,1457,2195,1451,1923,2062,1445,1987,2035,1522,1724,1770
org.assertj.assertions.generator.util.ClassUtil,getAssertType,(Lcom/google/common/reflect/TypeToken;Ljava/lang/String;)Ljava/lang/String;,19,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2267,1679,2410,1659,2032,2100,1659,2409,2342,1762,2001,1992
org.assertj.assertions.generator.util.ClassUtil,getAssertType,(Lcom/google/common/reflect/TypeToken;Ljava/lang/String;)Ljava/lang/String;,39,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,196,117,179,116,168,183,118,203,182,116,153,147
org.assertj.assertions.generator.util.ClassUtil,getAssertType,(Lcom/google/common/reflect/TypeToken;Ljava/lang/String;)Ljava/lang/String;,53,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2204,1674,2441,1653,2017,2402,1658,2370,2312,1702,2094,1901
org.assertj.assertions.generator.util.ClassUtil,getAssertType,(Lcom/google/common/reflect/TypeToken;Ljava/lang/String;)Ljava/lang/String;,67,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2224,1668,2494,1670,1980,2295,1664,2303,2318,1742,2058,2020
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,113,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,4,2,4,2,2,4,2,4,3,2,3,3
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,113,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,7,2,3,2,2,4,2,4,3,2,4,3
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,124,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,6,2,4,2,6,4,2,5,6,2,4,3
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,14,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,11,5,7,4,5,11,5,9,12,5,7,6
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,19,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,3,1,2,1,1,5,1,2,2,1,2,1
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5,3,8,3,4,6,3,8,6,3,4,4
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,1,2,1,1,2,1,2,2,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,51,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,1,1,2,1,1,3,1,1,2,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,57,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,8,3,9,5,3,13,3,7,7,3,7,4
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,10,8,16,5,5,9,5,10,8,6,7,7
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,67,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5,1,2,1,1,1,1,1,2,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,20,6,13,6,8,10,6,10,11,6,9,8
org.assertj.assertions.generator.util.ClassUtil,getClass,(Ljava/lang/reflect/Type;)Ljava/lang/Class;,98,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,6,2,4,2,3,3,2,4,6,2,3,3
org.assertj.assertions.generator.util.ClassUtil,getClassesInDirectory,(Ljava/io/File;Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,149,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,198,113,180,108,120,202,111,172,184,115,129,147
org.assertj.assertions.generator.util.ClassUtil,getClassesInDirectory,(Ljava/io/File;Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,46,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,194,118,212,114,123,175,116,216,227,125,161,161
org.assertj.assertions.generator.util.ClassUtil,getClassesInDirectory,(Ljava/io/File;Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,66,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,109,72,121,74,77,120,73,137,124,78,91,98
org.assertj.assertions.generator.util.ClassUtil,getClassesInDirectory,(Ljava/io/File;Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,89,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,197,114,242,118,136,192,119,203,217,136,143,153
org.assertj.assertions.generator.util.ClassUtil,getClassesInPackage,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,45,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,144,100,160,94,109,157,95,155,166,96,125,126
org.assertj.assertions.generator.util.ClassUtil,getClassesInPackage,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,37,15,37,14,17,23,14,23,24,15,18,16
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,108,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,1,2,1,1,2,1,2,2,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,4,2,4,2,3,3,2,3,2,2,2,3
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,120,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2,1,2,1,1,2,1,1,1,1,1,2
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,22,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,2,1,2,1,1,2,1,1,1,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,1,2,1,1,1,1,2,1,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,57,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1,1,2,1,1,2,1,1,1,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getClassesRelatedTo,(Ljava/lang/reflect/Type;)Ljava/util/Set;,71,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,2,1,2,1,1,1,1,3,2,1,1,1
org.assertj.assertions.generator.util.ClassUtil,getNegativePredicateFor,(Ljava/lang/String;)Ljava/lang/String;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,120,68,98,66,75,84,70,103,105,66,80,82
org.assertj.assertions.generator.util.ClassUtil,getNegativePredicateFor,(Ljava/lang/String;)Ljava/lang/String;,21,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,100,54,82,53,62,76,54,74,83,54,62,76
org.assertj.assertions.generator.util.ClassUtil,getNegativePredicateFor,(Ljava/lang/String;)Ljava/lang/String;,26,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,94,50,76,52,63,74,50,70,76,53,62,70
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathFiles,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,185,115,202,117,130,182,118,168,200,120,174,166
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathFiles,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,198,116,228,114,139,196,114,188,206,126,171,159
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathFiles,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,59,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,148,104,148,106,121,158,102,168,157,107,128,122
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathJars,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,227,144,226,139,158,233,139,202,223,150,166,163
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathJars,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,65,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,216,128,170,122,150,192,132,212,190,127,152,148
org.assertj.assertions.generator.util.ClassUtil,getPackageClassesFromClasspathJars,(Ljava/lang/String;Ljava/lang/ClassLoader;)Ljava/util/Set;,80,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,279,156,260,159,188,278,158,317,242,195,222,224
org.assertj.assertions.generator.util.ClassUtil,getPredicatePrefix,(Ljava/lang/String;)Ljava/lang/String;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,264,124,209,119,135,200,127,208,181,136,195,156
org.assertj.assertions.generator.util.ClassUtil,getPredicatePrefix,(Ljava/lang/String;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,298,157,206,146,155,216,141,261,198,158,197,161
org.assertj.assertions.generator.util.ClassUtil,getSimpleNameWithOuterClass,(Ljava/lang/Class;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,11,1,5,1,2,4,1,2,2,2,4,2
org.assertj.assertions.generator.util.ClassUtil,getSimpleNameWithOuterClass,(Ljava/lang/Class;)Ljava/lang/String;,25,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,20,8,21,12,11,16,8,28,17,12,17,12
org.assertj.assertions.generator.util.ClassUtil,getSimpleNameWithOuterClass,(Ljava/lang/Class;)Ljava/lang/String;,38,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,20,12,18,17,17,16,14,54,16,12,26,16
org.assertj.assertions.generator.util.ClassUtil,getSimpleNameWithOuterClass,(Ljava/lang/Class;)Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,29,14,21,10,13,18,15,36,20,14,25,16
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,107,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1906,1269,1913,1264,1427,1764,1283,1974,1662,1305,1766,1420
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,431,253,388,247,252,359,255,392,353,254,420,282
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,140,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1037,536,758,549,608,854,559,843,895,588,850,655
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,16,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1080,547,744,565,606,808,553,965,931,603,920,665
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,667,402,546,406,468,666,405,784,653,435,674,485
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,38,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,655,246,326,224,266,414,212,416,493,254,464,316
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,548,258,399,234,290,385,233,413,453,299,494,295
org.assertj.assertions.generator.util.ClassUtil,getTypeDeclaration,(Lcom/google/common/reflect/TypeToken;)Ljava/lang/String;,70,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,544,249,392,249,298,388,231,393,449,274,414,306
org.assertj.assertions.generator.util.ClassUtil,getTypeNameWithoutDots,(Ljava/lang/String;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,2548,1817,2656,1786,2053,2511,1776,2712,2536,1824,2523,2261
org.assertj.assertions.generator.util.ClassUtil,getTypeNameWithoutDots,(Ljava/lang/String;)Ljava/lang/String;,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1699,1164,1826,1165,1250,1637,1142,1770,1713,1225,1468,1543
org.assertj.assertions.generator.util.ClassUtil,getTypeNameWithoutDots,(Ljava/lang/String;)Ljava/lang/String;,30,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1585,1118,1738,1094,1272,1519,1088,1638,1562,1152,1317,1312
org.assertj.assertions.generator.util.ClassUtil,getterMethodsOf,(Lcom/google/common/reflect/TypeToken;Ljava/util/Set;)Ljava/util/Set;,20,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,1682,1132,1740,1135,1257,1616,1110,1466,1534,1155,1486,1303
org.assertj.assertions.generator.util.ClassUtil,getterProperty,(Ljava/lang/String;)Ljava/lang/String;,17,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,850,478,746,451,522,765,423,786,694,481,515,557
org.assertj.assertions.generator.util.ClassUtil,getterProperty,(Ljava/lang/String;)Ljava/lang/String;,22,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,218,118,221,110,134,196,116,208,172,118,148,143
org.assertj.assertions.generator.util.ClassUtil,getterProperty,(Ljava/lang/String;)Ljava/lang/String;,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1617,1034,1887,1056,1126,1516,1019,1684,1523,1063,1384,1201
org.assertj.assertions.generator.util.ClassUtil,inheritsCollectionOrIsIterable,(Ljava/lang/Class;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1,1,3,1,1,1,1,1,1,1,1,1
org.assertj.assertions.generator.util.ClassUtil,inheritsCollectionOrIsIterable,(Ljava/lang/Class;)Z,20,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1,1,2,1,1,1,1,1,1,1,1,1
org.assertj.assertions.generator.util.ClassUtil,inheritsCollectionOrIsIterable,(Ljava/lang/Class;)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1,1,2,1,1,1,1,2,1,1,1,2
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,13,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,992,659,1066,648,717,894,644,992,869,668,856,749
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,19,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1014,660,972,674,691,1037,639,1034,867,723,968,707
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,551,339,489,339,369,542,307,602,521,352,462,340
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,32,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,563,355,659,355,438,597,342,610,502,369,530,396
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,42,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,574,358,572,361,388,527,344,570,606,396,544,393
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,47,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,472,296,458,275,349,446,274,478,481,296,422,316
org.assertj.assertions.generator.util.ClassUtil,isAnnotated,(Ljava/lang/reflect/Method;Ljava/util/Set;Z)Z,7,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1042,727,1174,693,808,1025,715,1164,1085,724,1056,798
org.assertj.assertions.generator.util.ClassUtil,isBoolean,(Lcom/google/common/reflect/TypeToken;)Z,11,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,1709,1264,1928,1225,1351,1937,1268,1953,1676,1308,1836,1386
org.assertj.assertions.generator.util.ClassUtil,isBoolean,(Lcom/google/common/reflect/TypeToken;)Z,11,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1872,1318,1912,1293,1435,1977,1286,1947,1684,1341,1902,1442
org.assertj.assertions.generator.util.ClassUtil,isBoolean,(Ljava/lang/Class;)Z,10,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1477,1002,1397,1015,1081,1474,1018,1457,1273,1019,1443,1134
org.assertj.assertions.generator.util.ClassUtil,isBoolean,(Ljava/lang/Class;)Z,20,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,1833,1287,1754,1274,1376,1796,1272,2010,1714,1340,1803,1498
org.assertj.assertions.generator.util.ClassUtil,isBoolean,(Ljava/lang/Class;)Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,1565,1091,1516,1087,1195,1530,1075,1738,1568,1208,1540,1296
org.assertj.assertions.generator.util.ClassUtil,isClass,(Ljava/lang/String;)Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,191,114,186,113,107,156,115,216,151,109,156,166
org.assertj.assertions.generator.util.ClassUtil,isClass,(Ljava/lang/String;)Z,6,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,209,124,217,131,134,200,124,279,194,138,173,169
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,149,98,156,103,115,166,97,179,142,112,146,111
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,14,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,191,118,183,116,128,190,114,226,150,124,133,134
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,24,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,215,128,220,121,151,268,128,221,210,136,190,148
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,28,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,130,81,133,90,96,140,80,118,102,88,129,109
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,35,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,115,78,127,81,87,136,77,93,100,88,114,100
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,40,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,112,76,129,76,82,134,78,106,100,82,106,93
org.assertj.assertions.generator.util.ClassUtil,isClassCandidateToAssertionsGeneration,(Lcom/google/common/reflect/TypeToken;Z)Z,49,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,155,92,139,92,102,157,98,125,138,94,117,110
