clazz,method,methodDesc,indexes,mutator,0,42,123,216,1202,1999,2002,2024,31415,99999,default,fastest
com.google.common.jimfs.Directory,copyWithoutContent,(ILjava/nio/file/attribute/FileTime;)Lcom/google/common/jimfs/Directory;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,12,12,6,14,28,28,10,6,3,6,2,2
com.google.common.jimfs.Directory,create,(ILjava/nio/file/attribute/FileTime;)Lcom/google/common/jimfs/Directory;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,645,600,419,871,988,1510,268,179,153,275,124,102
com.google.common.jimfs.Directory,entryCount,()I,5,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,189,199,163,215,260,260,173,163,141,146,136,136
com.google.common.jimfs.Directory,expandIfNeeded,()Z,19,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,40,36,25,42,59,40,27,29,25,26,24,18
com.google.common.jimfs.Directory,expandIfNeeded,()Z,45,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5,4,4,11,8,5,2,2,2,0,1,0
com.google.common.jimfs.Directory,expandIfNeeded,()Z,59,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,12,11,6,12,21,19,5,11,3,3,2,2
com.google.common.jimfs.Directory,expandIfNeeded,()Z,99,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,112,138,124,145,182,196,116,153,71,104,115,2
com.google.common.jimfs.Directory,forcePut,(Lcom/google/common/jimfs/DirectoryEntry;)V,6,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1150,1295,1169,1871,2013,2086,945,1487,690,977,1051,346
com.google.common.jimfs.Directory,get,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,20,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,487,519,400,842,712,854,364,557,187,317,431,74
com.google.common.jimfs.Directory,get,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,27,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,476,487,504,784,713,738,364,376,224,424,415,98
com.google.common.jimfs.Directory,get,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,31,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,419,388,490,653,740,995,313,298,189,309,430,93
com.google.common.jimfs.Directory,isEmpty,()Z,14,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,277,278,274,296,312,312,267,275,255,263,282,274
com.google.common.jimfs.Directory,isEmpty,()Z,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,150,151,148,187,168,177,137,146,134,144,164,148
com.google.common.jimfs.Directory,isReserved,(Lcom/google/common/jimfs/Name;)Z,18,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,501,541,508,1019,1076,852,225,462,176,396,330,80
com.google.common.jimfs.Directory,isReserved,(Lcom/google/common/jimfs/Name;)Z,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,400,244,494,584,949,1091,226,263,170,260,121,72
com.google.common.jimfs.Directory,isReserved,(Lcom/google/common/jimfs/Name;)Z,8,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,342,171,458,650,836,786,210,279,141,290,126,75
com.google.common.jimfs.Directory,iterator,()Ljava/util/Iterator;,7,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,71,32,68,116,177,84,53,58,28,31,19,15
com.google.common.jimfs.Directory,link,(Lcom/google/common/jimfs/Name;Lcom/google/common/jimfs/File;)V,16,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,994,972,992,1385,1460,1551,808,942,668,758,652,366
com.google.common.jimfs.Directory,link,(Lcom/google/common/jimfs/Name;Lcom/google/common/jimfs/File;)V,21,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,726,541,699,1166,1034,1369,451,613,387,540,430,330
com.google.common.jimfs.Directory,linked,(Lcom/google/common/jimfs/DirectoryEntry;)V,20,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,714,459,693,1028,1092,1268,404,528,359,576,351,329
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;)V,6,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1282,1508,1235,2060,2254,2534,984,945,729,1279,665,124
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,112,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,1490,1887,1531,2330,2390,2534,1109,1356,1062,1470,1024,782
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,118,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,937,861,974,1720,1470,1825,568,732,571,864,532,482
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,134,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,3,4,5,6,8,11,4,3,2,8,2,1
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,140,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,490,512,451,920,924,943,222,285,194,445,150,80
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,160,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1196,1360,1230,1862,1782,2260,882,1058,833,1302,804,746
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,25,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,568,268,504,786,892,1117,202,228,258,467,156,87
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,37,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,13,5,9,17,22,16,5,8,7,13,5,2
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,41,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,7,4,6,11,10,7,5,3,6,7,4,1
com.google.common.jimfs.Directory,put,(Lcom/google/common/jimfs/DirectoryEntry;Z)V,72,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7,3,8,12,22,22,7,5,2,12,3,1
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,24,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,344,347,328,445,532,538,354,314,298,384,285,219
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,31,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,384,381,350,449,522,595,340,350,310,390,294,231
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,35,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,362,442,333,477,499,494,338,328,288,393,318,223
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,64,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,662,758,572,759,839,753,669,621,602,664,573,445
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,70,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,771,816,663,896,905,968,846,801,716,837,722,572
com.google.common.jimfs.Directory,remove,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,74,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,510,626,521,655,710,725,541,610,462,607,454,377
com.google.common.jimfs.Directory,snapshot,()Lcom/google/common/collect/ImmutableSortedSet;,29,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,85,74,66,104,163,114,41,61,40,74,65,20
com.google.common.jimfs.Directory,snapshot,()Lcom/google/common/collect/ImmutableSortedSet;,46,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,39,47,49,68,131,114,23,37,29,37,42,12
com.google.common.jimfs.Directory,unlink,(Lcom/google/common/jimfs/Name;)V,13,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,300,328,314,342,390,362,278,290,286,303,308,260
com.google.common.jimfs.DosAttributeProvider$Attributes,isArchive,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,122,105,92,144,131,126,85,85,84,120,101,58
com.google.common.jimfs.DosAttributeProvider$Attributes,isArchive,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,28,40,22,62,46,85,11,12,12,39,25,8
com.google.common.jimfs.DosAttributeProvider$Attributes,isHidden,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,20,18,14,30,30,32,8,8,9,19,16,5
com.google.common.jimfs.DosAttributeProvider$Attributes,isHidden,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,11,22,12,24,24,19,6,6,9,8,20,4
com.google.common.jimfs.DosAttributeProvider$Attributes,isReadOnly,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,8,12,11,22,20,20,5,7,5,10,12,3
com.google.common.jimfs.DosAttributeProvider$Attributes,isReadOnly,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,12,17,15,14,25,21,6,8,7,17,7,4
com.google.common.jimfs.DosAttributeProvider$Attributes,isSystem,()Z,5,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,8,7,8,20,19,14,2,3,3,8,10,2
com.google.common.jimfs.Configuration,<init>,(Lcom/google/common/jimfs/Configuration$Builder;)V,60,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,278,288,238,498,424,437,164,186,175,304,212,97
com.google.common.jimfs.Configuration,<init>,(Lcom/google/common/jimfs/Configuration$Builder;)V,81,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,173,171,153,295,289,275,115,134,128,215,149,66
com.google.common.jimfs.Configuration,builder,(Lcom/google/common/jimfs/PathType;)Lcom/google/common/jimfs/Configuration$Builder;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,13,12,13,28,36,30,8,4,5,13,15,3
com.google.common.jimfs.Configuration,forCurrentPlatform,()Lcom/google/common/jimfs/Configuration;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,3,8,8,12,7,15,3,2,2,8,7,1
com.google.common.jimfs.Configuration,forCurrentPlatform,()Lcom/google/common/jimfs/Configuration;,22,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,5,4,6,11,12,12,4,1,2,9,4,1
com.google.common.jimfs.Configuration,forCurrentPlatform,()Lcom/google/common/jimfs/Configuration;,31,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,6,3,5,7,7,8,2,1,2,6,6,1
com.google.common.jimfs.Configuration,osX,()Lcom/google/common/jimfs/Configuration;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,4,5,10,10,8,12,3,2,1,5,8,1
com.google.common.jimfs.Configuration,toBuilder,()Lcom/google/common/jimfs/Configuration$Builder;,8,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,112,107,86,168,210,222,63,48,54,130,94,20
com.google.common.jimfs.Configuration,unix,()Lcom/google/common/jimfs/Configuration;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,125,122,103,130,171,252,50,55,60,127,45,20
com.google.common.jimfs.JimfsFileStore,copyWithoutContent,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/AttributeCopyOption;)Lcom/google/common/jimfs/File;,14,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,203,238,176,334,333,380,158,159,156,223,175,99
com.google.common.jimfs.JimfsFileStore,copyWithoutContent,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/AttributeCopyOption;)Lcom/google/common/jimfs/File;,22,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,111,110,84,164,174,172,66,90,68,111,101,42
com.google.common.jimfs.JimfsFileStore,copyWithoutContent,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/AttributeCopyOption;)Lcom/google/common/jimfs/File;,26,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,61,52,60,125,103,107,30,31,23,52,33,12
com.google.common.jimfs.JimfsFileStore,directoryCreator,()Lcom/google/common/base/Supplier;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,590,589,475,1162,1162,1223,289,387,272,681,430,142
com.google.common.jimfs.JimfsFileStore,directoryCreator,()Lcom/google/common/base/Supplier;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1104,930,954,1849,1646,1598,678,780,666,1152,946,542
com.google.common.jimfs.JimfsFileStore,getFileAttributeView,(Lcom/google/common/jimfs/FileLookup;Ljava/lang/Class;)Ljava/nio/file/attribute/FileAttributeView;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,18,16,24,40,33,60,7,10,9,20,17,5
com.google.common.jimfs.JimfsFileStore,getFileAttributeView,(Lcom/google/common/jimfs/FileLookup;Ljava/lang/Class;)Ljava/nio/file/attribute/FileAttributeView;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,26,18,23,67,61,53,8,11,13,30,18,6
com.google.common.jimfs.JimfsFileStore,getRoot,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/Directory;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,450,481,411,931,685,772,200,170,188,492,387,92
com.google.common.jimfs.JimfsFileStore,getRoot,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/Directory;,21,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,516,314,302,902,938,728,190,215,168,422,198,77
com.google.common.jimfs.JimfsFileStore,getRootDirectoryNames,()Lcom/google/common/collect/ImmutableSortedSet;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,18,12,20,37,34,36,9,10,8,18,7,3
com.google.common.jimfs.JimfsFileStore,getRootDirectoryNames,()Lcom/google/common/collect/ImmutableSortedSet;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,18,13,24,48,55,48,10,13,11,18,6,4
com.google.common.jimfs.JimfsFileStore,getTotalSpace,()J,11,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,33,26,29,44,57,47,16,25,21,36,14,11
com.google.common.jimfs.JimfsFileStore,getTotalSpace,()J,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,16,8,19,32,36,40,8,6,6,19,5,3
com.google.common.jimfs.JimfsFileStore,getUnallocatedSpace,()J,11,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,4,6,6,8,11,14,3,2,3,6,2,2
com.google.common.jimfs.JimfsFileStore,getUnallocatedSpace,()J,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1,1,3,4,6,2,1,1,1,1,0,0
com.google.common.jimfs.JimfsFileStore,getUsableSpace,()J,10,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,4,4,3,10,12,10,3,2,5,8,2,2
com.google.common.jimfs.JimfsFileStore,getUsableSpace,()J,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,4,1,1,5,4,7,2,1,1,2,0,0
com.google.common.jimfs.JimfsFileStore,isReadOnly,()Z,4,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,4,3,5,10,10,18,2,2,2,5,2,2
com.google.common.jimfs.JimfsFileStore,lookUp,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/JimfsPath;Ljava/util/Set;)Lcom/google/common/jimfs/DirectoryEntry;,14,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,357,198,368,761,653,826,112,157,108,333,90,62
com.google.common.jimfs.JimfsFileStore,lookUp,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/JimfsPath;Ljava/util/Set;)Lcom/google/common/jimfs/DirectoryEntry;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,683,561,699,876,1043,1115,555,538,494,716,456,418
com.google.common.jimfs.JimfsFileStore,name,()Ljava/lang/String;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,4,5,9,10,10,8,4,8,3,6,3,2
com.google.common.jimfs.JimfsFileStore,readAttributes,(Lcom/google/common/jimfs/File;Ljava/lang/Class;)Ljava/nio/file/attribute/BasicFileAttributes;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,111,100,141,179,198,251,84,105,61,133,64,30
com.google.common.jimfs.JimfsFileStore,readAttributes,(Lcom/google/common/jimfs/File;Ljava/lang/Class;)Ljava/nio/file/attribute/BasicFileAttributes;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,144,190,151,259,250,318,96,107,105,169,94,52
com.google.common.jimfs.JimfsFileStore,readAttributes,(Lcom/google/common/jimfs/File;Ljava/lang/String;)Lcom/google/common/collect/ImmutableMap;,13,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,41,44,42,66,68,82,36,26,21,48,21,10
com.google.common.jimfs.JimfsFileStore,readAttributes,(Lcom/google/common/jimfs/File;Ljava/lang/String;)Lcom/google/common/collect/ImmutableMap;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,50,36,32,84,76,63,37,26,30,47,28,12
com.google.common.jimfs.JimfsFileStore,readLock,()Ljava/util/concurrent/locks/Lock;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,221,183,212,474,345,498,120,140,106,242,127,55
com.google.common.jimfs.JimfsFileStore,regularFileCreator,()Lcom/google/common/base/Supplier;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,172,160,189,360,347,385,99,142,99,190,81,48
com.google.common.jimfs.JimfsFileStore,regularFileCreator,()Lcom/google/common/base/Supplier;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,514,519,552,788,767,833,433,494,465,579,449,392
com.google.common.jimfs.JimfsFileStore,setAttribute,(Lcom/google/common/jimfs/File;Ljava/lang/String;Ljava/lang/Object;)V,14,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,7,5,6,11,6,8,2,3,3,6,2,2
com.google.common.jimfs.JimfsFileStore,setAttribute,(Lcom/google/common/jimfs/File;Ljava/lang/String;Ljava/lang/Object;)V,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,1,1,1,8,5,6,0,2,1,3,1,0
com.google.common.jimfs.JimfsFileStore,setInitialAttributes,(Lcom/google/common/jimfs/File;[Ljava/nio/file/attribute/FileAttribute;)V,12,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,659,639,710,967,1036,1251,484,578,474,694,481,444
com.google.common.jimfs.JimfsFileStore,setInitialAttributes,(Lcom/google/common/jimfs/File;[Ljava/nio/file/attribute/FileAttribute;)V,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,665,659,648,1085,1038,1176,557,514,455,671,458,475
com.google.common.jimfs.JimfsFileStore,state,()Lcom/google/common/jimfs/FileSystemState;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,251,214,241,596,641,753,128,163,102,248,90,69
com.google.common.jimfs.JimfsFileStore,supportedFileAttributeViews,()Lcom/google/common/collect/ImmutableSet;,11,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,10,9,9,24,28,16,6,10,7,8,2,2
com.google.common.jimfs.JimfsFileStore,symbolicLinkCreator,(Lcom/google/common/jimfs/JimfsPath;)Lcom/google/common/base/Supplier;,12,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,32,53,42,133,118,81,18,18,15,50,13,12
com.google.common.jimfs.JimfsFileStore,symbolicLinkCreator,(Lcom/google/common/jimfs/JimfsPath;)Lcom/google/common/base/Supplier;,5,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,60,61,49,169,153,110,22,22,20,61,17,12
com.google.common.jimfs.JimfsFileStore,type,()Ljava/lang/String;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,5,4,3,10,6,5,2,3,2,4,2,0
com.google.common.jimfs.AttributeProvider,attributes,(Lcom/google/common/jimfs/File;)Lcom/google/common/collect/ImmutableSet;,5,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,70,78,70,118,130,175,48,60,54,72,49,38
com.google.common.jimfs.AttributeProvider,checkNotCreate,(Ljava/lang/String;Ljava/lang/String;Z)V,4,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,73,75,90,148,170,215,52,56,59,78,48,37
com.google.common.jimfs.AttributeProvider,checkType,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,59,44,60,100,122,119,23,32,31,46,18,15
com.google.common.jimfs.AttributeProvider,checkType,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;Ljava/lang/Class;)Ljava/lang/Object;,17,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,66,75,73,155,117,160,48,58,52,74,38,33
com.google.common.jimfs.AttributeProvider,defaultValues,(Ljava/util/Map;)Lcom/google/common/collect/ImmutableMap;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,468,516,496,1118,775,1242,278,299,242,546,188,153
com.google.common.jimfs.AttributeProvider,inherits,()Lcom/google/common/collect/ImmutableSet;,4,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,269,227,360,922,502,1164,161,204,154,269,115,87
com.google.common.jimfs.AttributeProvider,invalidType,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Object;[Ljava/lang/Class;)Ljava/lang/IllegalArgumentException;,6,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,16,9,13,26,18,51,6,7,6,11,6,5
com.google.common.jimfs.AttributeProvider,supports,(Ljava/lang/String;)Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,28,38,48,114,76,179,23,26,22,33,18,15
com.google.common.jimfs.AttributeProvider,supports,(Ljava/lang/String;)Z,7,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,33,36,43,109,87,140,17,41,19,28,15,13
com.google.common.jimfs.FileTree,followSymbolicLink,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/SymbolicLink;I)Lcom/google/common/jimfs/DirectoryEntry;,23,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,324,195,256,389,403,506,196,224,180,236,163,122
com.google.common.jimfs.FileTree,followSymbolicLink,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/SymbolicLink;I)Lcom/google/common/jimfs/DirectoryEntry;,25,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,117,88,113,180,189,268,70,109,78,108,60,46
com.google.common.jimfs.FileTree,followSymbolicLink,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/SymbolicLink;I)Lcom/google/common/jimfs/DirectoryEntry;,5,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,144,55,126,217,179,292,65,85,62,99,38,31
com.google.common.jimfs.FileTree,followSymbolicLink,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/SymbolicLink;I)Lcom/google/common/jimfs/DirectoryEntry;,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,110,60,107,214,140,266,89,72,87,111,41,30
com.google.common.jimfs.FileTree,getRealEntry,(Lcom/google/common/jimfs/DirectoryEntry;)Lcom/google/common/jimfs/DirectoryEntry;,11,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,608,362,652,992,691,1266,421,467,381,463,334,352
com.google.common.jimfs.FileTree,getRealEntry,(Lcom/google/common/jimfs/DirectoryEntry;)Lcom/google/common/jimfs/DirectoryEntry;,15,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,541,295,594,970,748,1039,333,369,280,417,236,218
com.google.common.jimfs.FileTree,getRealEntry,(Lcom/google/common/jimfs/DirectoryEntry;)Lcom/google/common/jimfs/DirectoryEntry;,39,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,65,38,93,160,119,97,41,42,31,61,23,19
com.google.common.jimfs.FileTree,getRealEntry,(Lcom/google/common/jimfs/DirectoryEntry;)Lcom/google/common/jimfs/DirectoryEntry;,44,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,544,395,598,928,719,963,297,336,237,379,180,134
com.google.common.jimfs.FileTree,getRoot,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,12,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,502,316,707,827,766,918,247,288,182,259,138,89
com.google.common.jimfs.FileTree,getRoot,(Lcom/google/common/jimfs/Name;)Lcom/google/common/jimfs/DirectoryEntry;,21,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,583,484,600,870,574,886,257,355,234,310,194,90
com.google.common.jimfs.FileTree,getRootDirectoryNames,()Lcom/google/common/collect/ImmutableSortedSet;,6,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,14,11,17,23,14,37,6,18,5,9,8,4
com.google.common.jimfs.FileTree,isEmpty,(Lcom/google/common/collect/ImmutableList;)Z,16,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,112,126,152,216,147,252,77,122,60,82,50,28
com.google.common.jimfs.FileTree,isEmpty,(Lcom/google/common/collect/ImmutableList;)Z,26,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,147,225,221,288,200,396,156,182,96,128,68,51
com.google.common.jimfs.FileTree,isEmpty,(Lcom/google/common/collect/ImmutableList;)Z,5,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,145,167,215,344,273,312,151,182,96,109,71,50
com.google.common.jimfs.FileTree,isEmpty,(Lcom/google/common/collect/ImmutableList;)Z,9,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,149,151,204,398,244,293,127,172,108,110,80,54
com.google.common.jimfs.FileTree,lookUp,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/JimfsPath;Ljava/util/Set;)Lcom/google/common/jimfs/DirectoryEntry;,23,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,294,205,396,653,464,518,263,286,180,172,138,81
com.google.common.jimfs.FileTree,lookUp,(Lcom/google/common/jimfs/File;Lcom/google/common/jimfs/JimfsPath;Ljava/util/Set;)Lcom/google/common/jimfs/DirectoryEntry;,36,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,268,177,505,463,316,801,222,227,151,158,135,75
