clazz,round0,round1,round2,round3,round4,round5,avg.
org.apache.commons.collections4.iterators.SingletonListIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.CollectionUtils$CardinalityHelper,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.set.UnmodifiableNavigableSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.set.PredicatedNavigableSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bag.AbstractSortedBagDecorator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySetIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.CellExtractor,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bag.SynchronizedBag,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.set.TransformedSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.set.TransformedNavigableSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.list.GrowthList,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multimap.ArrayListValuedHashMap,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.set.PredicatedSortedSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.TreeBidiMap$KeyView,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.Flat3Map$FlatMapIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.ComparatorUtils,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multimap.UnmodifiableMultiValuedMap,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.Flat3Map$KeySet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multiset.UnmodifiableMultiSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.iterators.ArrayListIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.sequence.EditScript,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.queue.SynchronizedQueue,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bag.PredicatedSortedBag,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.IndexExtractor$2,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.ClosureUtils,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.DualTreeBidiMap$ViewMap,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.iterators.ObjectArrayListIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multimap.AbstractListValuedMap$ValuesListIterator,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.BloomFilterExtractor,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.LazySortedMap,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$Values,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.Flat3Map$EntrySet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.CountingPredicate,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.PredicatedSortedMap,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.functors.ConstantTransformer,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.BitMapExtractor$1Bits,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.BitMapExtractor$1,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.queue.UnmodifiableQueue,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.keyvalue.AbstractMapEntry,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.ArrayUtils,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
org.apache.commons.collections4.set.TransformedSortedSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.map.Flat3Map$EntryIterator,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002
org.apache.commons.collections4.set.UnmodifiableSortedSet,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.list.AbstractSerializableListDecorator,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002
org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bag.TransformedSortedBag,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.IndexExtractor$1Indices,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002
org.apache.commons.collections4.bloomfilter.IndexFilter,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002
org.apache.commons.collections4.bag.UnmodifiableSortedBag,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.TransformedSortedMap,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001
org.apache.commons.collections4.functors.DefaultEquator,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001
org.apache.commons.collections4.queue.PredicatedQueue,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.StaticBucketMap$KeySet,0.0001,0.0002,0.0001,0.0002,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.ReverseListIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.SwitchTransformer,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.Flat3Map$Values,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$EntryValues$1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bag.UnmodifiableBag,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractSortedMapDecorator,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractOrderedMapDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001
org.apache.commons.collections4.functors.AllPredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.InstantiateFactory,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.comparators.BooleanComparator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.UnmodifiableMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.Predicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.comparators.TransformingComparator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$AbstractRangeMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.CartesianProductIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$BidiMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator$EntrySetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bag.HashBag,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.ExtendedIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.SwitchClosure,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.NodeListIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.set.AbstractSortedSetDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.ArrayListValuedLinkedHashMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.PushbackIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.DualTreeBidiMap$BidiOrderedMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multiset.HashMultiSet,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.queue.TransformedQueue,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.properties.AbstractPropertiesFactory$PropertyFormat,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bloomfilter.IndexUtils,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multiset.AbstractMultiSet$MultiSetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntrySetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.MultiValueMap$ReflectionFactory,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.set.AbstractNavigableSetDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.LinkedHashSetValuedLinkedHashMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.ListOrderedMap$ListOrderedMapEntry,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.HashSetValuedHashMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multiset.AbstractMultiSetDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.splitmap.AbstractIterableGetMapDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bloomfilter.EnhancedDoubleHasher,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.DualHashBidiMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractHashedMap$ValuesIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.MultiMapUtils,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.list.SetUniqueList$SetListListIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$EntryIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.properties.PropertiesFactory$EmptyProperties,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.EnumerationUtils,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$EntrySet$EntryIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.Factory,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.AnyPredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.collection.PredicatedCollection$Builder,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.OnePredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.NonePredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.LoopingIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.HashedMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.AbstractPredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntrySetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.SingletonMap$SingletonValues,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.IteratorIterable,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.ComparatorPredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bloomfilter.BloomFilterExtractor$1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bloomfilter.CellExtractor$1$CounterCell,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bloomfilter.IndexFilter$ArrayTracker,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.keyvalue.DefaultKeyValue,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.SplitMapUtils$WrappedGet,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.splitmap.TransformedSplitMap,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapEntryIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.InstantiateTransformer,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.IteratorOperations,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.StaticBucketMap$Values,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.list.AbstractLinkedListJava21$Node,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.ListOrderedMap$ValuesView$1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.ListOrderedMap$KeySetView$1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$AbstractView,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapEntryIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.MultiValueMap$ValuesIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.set.ListOrderedSet$OrderedSetIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet$KeyIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.CollectionUtils$EquatorWrapper,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.set.AbstractSerializableSetDecorator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$Values$ValueIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.NullPredicate,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValuesIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.EmptyOrderedIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.iterators.EmptyMapIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$ValuesIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.TransformerClosure,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.list.SetUniqueList$SetListIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator,0.0001,0.0000,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.multimap.AbstractMultiValuedMap$EntryValues,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.functors.ChainedClosure,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.map.StaticBucketMap$EntryIterator,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0001
org.apache.commons.collections4.functors.TransformerPredicate,0.0000,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000
org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapIterator,0.0001,0.0000,0.0001,0.0000,0.0000,0.0001,0.0000
org.apache.commons.collections4.map.ReferenceMap,0.0000,0.0000,0.0000,0.0001,0.0000,0.0001,0.0000
org.apache.commons.collections4.iterators.EmptyOrderedMapIterator,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.FalsePredicate,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
org.apache.commons.collections4.functors.ChainedTransformer,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
org.apache.commons.collections4.functors.UniquePredicate,0.0001,0.0000,0.0001,0.0001,0.0001,0.0000,0.0000
org.apache.commons.collections4.iterators.IteratorIterable$1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
org.apache.commons.collections4.functors.PrototypeFactory,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.StringValueTransformer,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.SplitMapUtils$WrappedPut,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.queue.AbstractQueueDecorator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.ListUtils$Partition,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.bloomfilter.LayeredBloomFilter$Finder,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.ForClosure,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.bloomfilter.LayerManager$ExtendCheck$1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.IterableUtils$7$1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.NotNullPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.properties.PropertiesFactory,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.multiset.AbstractMapMultiSet$EntrySetIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.SplitMapUtils,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.bloomfilter.IndexFilter$BitMapTracker,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.sequence.SequencesComparator$Snake,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.PrototypeFactory$PrototypeSerializationFactory,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.BagUtils,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.multiset.AbstractMultiSet$EntrySet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.map.StaticBucketMap$ValueIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.NotPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.IterableUtils$3$1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.multiset.AbstractMapMultiSet$MultiSetEntry,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.IterableUtils$7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.properties.SortedPropertiesFactory,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.NullIsTruePredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.properties.OrderedPropertiesFactory,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.NullIsFalsePredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.MapTransformer,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.IdentityPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.map.MultiValueMap$Values,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.SetUtils$4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.map.StaticBucketMap$KeyIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.iterators.EnumerationIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.map.Flat3Map$EntrySetIterator,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.SetUtils$2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.InstanceofPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.NullIsExceptionPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.IterableUtils$13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.OrPredicate,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.map.MultiValueMap$1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.iterators.IteratorEnumeration,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.Closure,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.properties.SortedProperties,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
org.apache.commons.collections4.functors.IfClosure,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
